Time_ms,Speed_kmh,RPM,Gear,Throttle,Brake,Steering,Lat_G,Long_G,Vert_G,FL_Comp,FR_Comp,RL_Comp,RR_Comp,Front_Slip,Rear_Slip,Session_Id,Session_Timestamp_UTC,Physics_Hz,Test_Id,Track_Scene,Vehicle_Node_Path,Vehicle_Scene,Vehicle_Script,Setup_Schema_Version,Setup_JSON
183,3.43,4587.3,1,1.000,0.000,0.000,0.000,0.883,0.002,60.48,60.48,68.91,68.91,0.0656,0.7425,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
199,3.95,4587.3,1,1.000,0.000,0.000,0.000,0.882,-0.001,58.79,58.79,70.14,70.14,0.0633,0.6169,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
216,4.47,4587.3,1,1.000,0.000,0.000,0.000,0.882,-0.006,57.25,57.25,71.20,71.20,0.0586,0.5095,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
233,4.99,4587.3,1,1.000,0.000,0.000,0.000,0.882,-0.009,55.87,55.87,72.14,72.14,0.0550,0.4157,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
249,5.50,4587.3,1,1.000,0.000,0.000,0.000,0.882,-0.011,54.63,54.63,72.97,72.97,0.0517,0.3331,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
266,6.02,4587.3,1,1.000,0.000,0.000,0.000,0.882,-0.012,53.52,53.52,73.70,73.70,0.0488,0.2597,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
283,6.54,4587.3,1,1.000,0.000,0.000,0.000,0.882,-0.013,52.54,52.54,74.35,74.35,0.0462,0.1941,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
300,7.06,4587.3,1,1.000,0.000,0.000,0.000,0.882,-0.014,51.67,51.67,74.93,74.93,0.0439,0.1351,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
316,7.58,4587.3,1,1.000,0.000,0.000,0.000,0.882,-0.014,50.90,50.90,75.45,75.45,0.0418,0.0819,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
333,8.10,4587.3,1,1.000,0.000,0.000,0.000,0.882,-0.014,50.22,50.22,75.91,75.91,0.0399,0.0335,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
350,7.55,4587.3,1,1.000,0.000,0.000,0.000,-0.939,-0.016,49.61,49.61,76.32,76.32,0.0381,0.0107,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
366,7.91,4609.8,1,1.000,0.000,0.000,0.000,0.618,-0.007,54.09,54.09,72.68,72.68,0.0700,0.4181,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
383,8.38,4606.6,1,1.000,0.000,0.000,0.000,0.793,-0.009,54.98,54.98,71.99,71.99,0.0285,0.4363,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
399,8.91,4605.2,1,1.000,0.000,0.000,0.000,0.900,-0.002,54.21,54.21,72.68,72.68,0.0344,0.3989,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
416,9.43,4604.0,1,1.000,0.000,0.000,0.000,0.896,-0.000,53.19,53.19,73.54,73.54,0.0367,0.3403,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
433,9.96,4603.7,1,1.000,0.000,0.000,0.000,0.889,-0.005,52.26,52.26,74.28,74.28,0.0347,0.2863,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
449,10.48,4603.8,1,1.000,0.000,0.000,0.000,0.886,-0.008,51.44,51.44,74.91,74.91,0.0331,0.2379,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
466,11.00,4603.9,1,1.000,0.000,0.000,0.000,0.886,-0.010,50.71,50.71,75.46,75.46,0.0318,0.1935,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
483,11.52,4604.0,1,1.000,0.000,0.000,0.000,0.886,-0.011,50.05,50.05,75.94,75.94,0.0307,0.1523,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
499,12.04,4604.1,1,1.000,0.000,0.000,0.000,0.886,-0.012,49.47,49.47,76.37,76.37,0.0296,0.1139,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
516,12.56,4604.3,1,1.000,0.000,0.000,0.000,0.886,-0.012,48.95,48.95,76.75,76.75,0.0286,0.0781,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
533,13.08,4604.4,1,1.000,0.000,0.000,0.000,0.886,-0.012,48.49,48.49,77.09,77.09,0.0277,0.0445,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
550,13.61,4604.5,1,1.000,0.000,0.000,0.000,0.885,-0.012,48.08,48.08,77.39,77.39,0.0269,0.0130,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
566,13.05,4604.6,1,1.000,0.000,0.000,0.000,-0.945,-0.015,47.72,47.72,77.66,77.66,0.0260,0.0165,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
583,13.42,4640.0,1,1.000,0.000,0.000,0.000,0.624,-0.004,52.42,52.42,73.89,73.89,0.0470,0.2562,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
600,13.88,4642.8,1,1.000,0.000,0.000,0.000,0.785,-0.004,53.59,53.59,73.02,73.02,0.0195,0.2665,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
616,14.41,4643.2,1,1.000,0.000,0.000,0.000,0.897,-0.003,52.99,52.99,73.58,73.58,0.0233,0.2468,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
633,14.94,4642.3,1,1.000,0.000,0.000,0.000,0.905,-0.001,52.11,52.11,74.33,74.33,0.0255,0.2122,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
650,15.47,4641.9,1,1.000,0.000,0.000,0.000,0.901,-0.004,51.28,51.28,75.01,75.01,0.0248,0.1779,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
666,16.00,4641.9,1,1.000,0.000,0.000,0.000,0.898,-0.008,50.53,50.53,75.59,75.59,0.0239,0.1459,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
683,16.53,4642.0,1,1.000,0.000,0.000,0.000,0.897,-0.010,49.87,49.87,76.09,76.09,0.0232,0.1159,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
700,17.05,4642.2,1,1.000,0.000,0.000,0.000,0.896,-0.011,49.27,49.27,76.53,76.53,0.0226,0.0876,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
716,17.58,4642.3,1,1.000,0.000,0.000,0.000,0.896,-0.012,48.74,48.74,76.92,76.92,0.0220,0.0608,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
733,18.11,4642.5,1,1.000,0.000,0.000,0.000,0.896,-0.012,48.27,48.27,77.27,77.27,0.0215,0.0353,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
750,18.63,4642.7,1,1.000,0.000,0.000,0.000,0.884,-0.013,47.85,47.85,77.57,77.57,0.0209,0.0111,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
766,18.07,4643.1,1,1.000,0.000,0.000,0.000,-0.941,-0.016,47.51,47.51,77.82,77.82,0.0201,0.0107,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
783,18.43,4686.9,1,1.000,0.000,0.000,0.000,0.608,-0.004,52.22,52.22,74.04,74.04,0.0359,0.1921,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
800,18.89,4695.1,1,1.000,0.000,0.000,0.000,0.779,-0.003,53.45,53.45,73.12,73.12,0.0145,0.2006,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
816,19.42,4698.1,1,1.000,0.000,0.000,0.000,0.894,-0.004,52.87,52.87,73.65,73.65,0.0179,0.1872,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
833,19.95,4698.2,1,1.000,0.000,0.000,0.000,0.914,-0.001,52.02,52.02,74.40,74.40,0.0198,0.1629,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
850,20.49,4698.1,1,1.000,0.000,0.000,0.000,0.915,-0.004,51.17,51.17,75.09,75.09,0.0197,0.1374,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
866,21.03,4698.1,1,1.000,0.000,0.000,0.000,0.914,-0.007,50.39,50.39,75.70,75.70,0.0193,0.1127,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
883,21.57,4698.3,1,1.000,0.000,0.000,0.000,0.913,-0.010,49.68,49.68,76.22,76.22,0.0189,0.0892,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
900,22.10,4698.5,1,1.000,0.000,0.000,0.000,0.912,-0.011,49.06,49.06,76.69,76.69,0.0184,0.0667,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
916,22.64,4698.8,1,1.000,0.000,0.000,0.000,0.912,-0.012,48.49,48.49,77.09,77.09,0.0180,0.0452,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
933,23.18,4699.0,1,1.000,0.000,0.000,0.000,0.912,-0.013,47.99,47.99,77.45,77.45,0.0177,0.0246,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
950,23.62,4699.3,1,1.000,0.000,0.000,0.000,0.760,-0.013,47.55,47.55,77.78,77.78,0.0173,0.0048,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
966,23.57,4704.1,1,1.000,0.000,0.000,0.000,-0.095,-0.018,47.57,47.57,77.73,77.73,0.0133,0.0002,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
983,23.98,4735.4,1,1.000,0.000,0.000,0.000,0.700,-0.005,49.97,49.97,75.83,75.83,0.0075,0.0745,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1000,24.49,4743.7,1,1.000,0.000,0.000,0.000,0.865,-0.013,50.05,50.05,75.81,75.81,0.0131,0.0733,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1016,25.03,4745.8,1,1.000,0.000,0.000,0.000,0.912,-0.004,49.59,49.59,76.25,76.25,0.0157,0.0583,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1033,25.57,4746.4,1,1.000,0.000,0.000,0.000,0.923,-0.005,49.02,49.02,76.75,76.75,0.0162,0.0401,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1050,26.12,4746.7,1,1.000,0.000,0.000,0.000,0.926,-0.007,48.47,48.47,77.20,77.20,0.0161,0.0216,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1066,26.52,4747.0,1,1.000,0.000,0.000,0.000,0.688,-0.009,47.95,47.95,77.60,77.60,0.0159,0.0036,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1083,26.96,4755.8,1,1.000,0.000,0.000,0.000,0.742,-0.015,48.14,48.14,77.43,77.43,0.0104,0.0052,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1100,27.28,4763.1,1,1.000,0.000,0.000,0.000,0.548,-0.014,48.18,48.18,77.40,77.40,0.0118,0.0024,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1116,27.77,4777.8,1,1.000,0.000,0.000,0.000,0.829,-0.008,48.77,48.77,76.97,76.97,0.0073,0.0148,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1133,28.22,4782.5,1,1.000,0.000,0.000,0.000,0.771,-0.008,48.54,48.54,77.20,77.20,0.0134,0.0054,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1150,28.32,4789.3,1,1.000,0.000,0.000,0.000,0.173,-0.011,48.47,48.47,77.28,77.28,0.0117,0.0007,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1166,28.74,4820.9,1,1.000,0.000,0.000,0.000,0.717,0.001,50.06,50.06,76.04,76.04,0.0008,0.0399,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1183,29.25,4832.6,1,1.000,0.000,0.000,0.000,0.865,-0.012,50.01,50.01,76.12,76.12,0.0111,0.0379,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1200,29.79,4837.2,1,1.000,0.000,0.000,0.000,0.920,-0.005,49.54,49.54,76.54,76.54,0.0134,0.0264,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1216,30.32,4839.2,1,1.000,0.000,0.000,0.000,0.898,-0.005,48.96,48.96,77.03,77.03,0.0140,0.0118,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1233,30.17,4842.2,1,1.000,0.000,0.000,0.000,-0.263,-0.009,48.48,48.48,77.40,77.40,0.0133,0.0007,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1250,30.49,4899.7,1,1.000,0.000,0.000,0.000,0.544,-0.011,51.22,51.22,75.18,75.18,0.0096,0.0632,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1266,30.95,4925.9,1,1.000,0.000,0.000,0.000,0.782,-0.007,51.75,51.75,74.81,74.81,0.0076,0.0706,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1283,31.47,4938.3,1,1.000,0.000,0.000,0.000,0.892,-0.004,51.35,51.35,75.21,75.21,0.0114,0.0643,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1300,32.03,4944.1,1,1.000,0.000,0.000,0.000,0.943,-0.002,50.67,50.67,75.80,75.80,0.0129,0.0525,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1316,32.59,4947.0,1,1.000,0.000,0.000,0.000,0.961,-0.004,49.89,49.89,76.43,76.43,0.0135,0.0383,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1333,33.15,4948.9,1,1.000,0.000,0.000,0.000,0.947,-0.007,49.13,49.13,77.02,77.02,0.0136,0.0236,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1350,33.67,4951.7,1,1.000,0.000,0.000,0.000,0.884,-0.011,48.46,48.46,77.49,77.49,0.0131,0.0101,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1366,33.71,4958.4,1,1.000,0.000,0.000,0.000,0.068,-0.015,48.04,48.04,77.77,77.77,0.0118,0.0003,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1383,34.05,5014.4,1,1.000,0.000,0.000,0.000,0.583,-0.003,49.91,49.91,76.24,76.24,0.0027,0.0337,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1400,34.52,5043.4,1,1.000,0.000,0.000,0.000,0.796,-0.016,50.21,50.21,75.98,75.98,0.0073,0.0385,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1416,35.06,5057.8,1,1.000,0.000,0.000,0.000,0.913,-0.011,49.90,49.90,76.25,76.25,0.0104,0.0336,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1433,35.61,5064.4,1,1.000,0.000,0.000,0.000,0.936,-0.006,49.30,49.30,76.77,76.77,0.0121,0.0236,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1449,36.14,5070.1,1,1.000,0.000,0.000,0.000,0.904,-0.008,48.68,48.68,77.27,77.27,0.0121,0.0127,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1466,36.53,5078.6,1,1.000,0.000,0.000,0.000,0.663,-0.011,48.20,48.20,77.64,77.64,0.0114,0.0033,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1483,36.94,5105.4,1,1.000,0.000,0.000,0.000,0.702,-0.016,48.43,48.43,77.44,77.44,0.0073,0.0044,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1499,37.35,5129.6,1,1.000,0.000,0.000,0.000,0.690,-0.014,48.57,48.57,77.36,77.36,0.0081,0.0041,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1516,37.77,5155.3,1,1.000,0.000,0.000,0.000,0.706,-0.012,48.74,48.74,77.28,77.28,0.0078,0.0044,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1533,38.18,5180.6,1,1.000,0.000,0.000,0.000,0.698,-0.011,48.85,48.85,77.25,77.25,0.0080,0.0042,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1549,38.59,5207.7,1,1.000,0.000,0.000,0.000,0.703,-0.009,48.99,48.99,77.23,77.23,0.0078,0.0043,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1566,39.01,5235.3,1,1.000,0.000,0.000,0.000,0.703,-0.009,49.10,49.10,77.22,77.22,0.0078,0.0043,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1583,39.42,5263.9,1,1.000,0.000,0.000,0.000,0.704,-0.008,49.21,49.21,77.22,77.22,0.0077,0.0043,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1599,39.83,5293.6,1,1.000,0.000,0.000,0.000,0.706,-0.008,49.30,49.30,77.23,77.23,0.0076,0.0043,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1616,40.25,5324.2,1,1.000,0.000,0.000,0.000,0.708,-0.008,49.39,49.39,77.24,77.24,0.0076,0.0044,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1633,40.67,5355.8,1,1.000,0.000,0.000,0.000,0.710,-0.008,49.46,49.46,77.26,77.26,0.0075,0.0044,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1649,41.08,5389.2,1,1.000,0.000,0.000,0.000,0.693,-0.008,49.53,49.53,77.29,77.29,0.0075,0.0041,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1666,41.42,5429.0,1,1.000,0.000,0.000,0.000,0.585,-0.008,49.64,49.64,77.28,77.28,0.0072,0.0028,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1683,41.81,5482.8,1,1.000,0.000,0.000,0.000,0.661,-0.005,50.03,50.03,77.04,77.04,0.0055,0.0038,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1699,42.18,5529.8,1,1.000,0.000,0.000,0.000,0.635,-0.008,50.18,50.18,76.99,76.99,0.0067,0.0034,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1716,42.57,5581.3,1,1.000,0.000,0.000,0.000,0.655,-0.007,50.38,50.38,76.89,76.89,0.0062,0.0037,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1733,42.96,5632.2,1,1.000,0.000,0.000,0.000,0.661,-0.008,50.51,50.51,76.86,76.86,0.0064,0.0037,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
1749,43.35,5684.0,1,1.000,0.000,0.000,0.000,0.670,-0.008,50.61,50.61,76.84,76.84,0.0065,0.0038,"rust_gevp_tri_ray","",60,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
