Time_ms,Speed_kmh,RPM,Gear,Throttle,Brake,Steering,Lat_G,Long_G,Vert_G,FL_Comp,FR_Comp,RL_Comp,RR_Comp,Front_Slip,Rear_Slip,Session_Id,Session_Timestamp_UTC,Physics_Hz,Test_Id,Track_Scene,Vehicle_Node_Path,Vehicle_Scene,Vehicle_Script,Setup_Schema_Version,Setup_JSON
3583,104.80,12920.6,2,1.000,0.000,0.000,0.000,1.095,-0.019,53.23,53.23,97.52,97.52,0.0024,0.1673,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3591,105.13,12990.1,2,1.000,0.000,0.000,0.000,1.096,-0.019,53.29,53.29,97.65,97.65,0.0024,0.1699,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3599,105.45,13059.9,2,1.000,0.000,0.000,0.000,1.097,-0.019,53.34,53.34,97.77,97.77,0.0024,0.1725,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3608,105.77,13130.1,2,1.000,0.000,0.000,0.000,1.097,-0.019,53.40,53.40,97.90,97.90,0.0024,0.1751,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3616,106.09,13200.6,2,1.000,0.000,0.000,0.000,1.098,-0.019,53.46,53.46,98.02,98.02,0.0023,0.1777,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3624,106.42,13271.5,2,1.000,0.000,0.000,0.000,1.099,-0.020,53.52,53.52,98.14,98.14,0.0023,0.1803,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3633,106.74,13342.7,2,1.000,0.000,0.000,0.000,1.100,-0.020,53.58,53.58,98.26,98.26,0.0023,0.1830,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3641,107.07,13414.3,2,1.000,0.000,0.000,0.000,1.101,-0.020,53.64,53.64,98.38,98.38,0.0023,0.1856,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3649,107.39,13486.3,2,1.000,0.000,0.000,0.000,1.101,-0.020,53.70,53.70,98.50,98.50,0.0023,0.1883,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3658,107.71,13558.4,2,1.000,0.000,0.000,0.000,1.102,-0.020,53.76,53.76,98.62,98.62,0.0023,0.1909,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3666,108.04,13630.5,2,1.000,0.000,0.000,0.000,1.103,-0.020,53.82,53.82,98.74,98.74,0.0023,0.1935,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3674,108.36,13702.6,2,1.000,0.000,0.000,0.000,1.104,-0.020,53.89,53.89,98.86,98.86,0.0023,0.1961,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3683,108.69,13774.7,2,1.000,0.000,0.000,0.000,1.105,-0.020,53.95,53.95,98.98,98.98,0.0023,0.1987,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3691,109.01,13846.9,2,1.000,0.000,0.000,0.000,1.105,-0.020,54.01,54.01,99.10,99.10,0.0023,0.2013,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3699,109.34,13919.0,2,1.000,0.000,0.000,0.000,1.106,-0.020,54.08,54.08,99.22,99.22,0.0023,0.2038,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3708,109.66,13991.1,2,1.000,0.000,0.000,0.000,1.107,-0.020,54.14,54.14,99.34,99.34,0.0023,0.2063,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3716,109.99,14063.2,2,1.000,0.000,0.000,0.000,1.108,-0.020,54.21,54.21,99.46,99.46,0.0023,0.2089,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3724,110.32,14135.3,2,1.000,0.000,0.000,0.000,1.109,-0.020,54.27,54.27,99.58,99.58,0.0023,0.2114,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3733,110.64,14207.5,2,1.000,0.000,0.000,0.000,1.109,-0.020,54.34,54.34,99.70,99.70,0.0023,0.2138,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3741,110.97,14279.6,2,1.000,0.000,0.000,0.000,1.110,-0.020,54.41,54.41,99.81,99.81,0.0022,0.2163,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3749,111.30,14351.7,2,1.000,0.000,0.000,0.000,1.111,-0.020,54.48,54.48,99.93,99.93,0.0022,0.2187,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3758,111.62,14423.8,2,1.000,0.000,0.000,0.000,1.112,-0.020,54.55,54.55,100.05,100.05,0.0022,0.2212,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3766,111.95,14495.9,2,1.000,0.000,0.000,0.000,1.113,-0.020,54.61,54.61,100.17,100.17,0.0022,0.2236,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3774,112.28,14568.0,2,1.000,0.000,0.000,0.000,1.114,-0.020,54.68,54.68,100.29,100.29,0.0022,0.2260,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3783,112.61,14640.1,2,1.000,0.000,0.000,0.000,1.114,-0.021,54.75,54.75,100.41,100.41,0.0022,0.2283,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3791,112.94,14712.2,2,1.000,0.000,0.000,0.000,1.115,-0.021,54.82,54.82,100.53,100.53,0.0022,0.2307,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3799,113.26,14784.3,2,1.000,0.000,0.000,0.000,1.116,-0.021,54.90,54.90,100.64,100.64,0.0022,0.2331,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3808,113.59,14856.4,2,1.000,0.000,0.000,0.000,1.117,-0.021,54.97,54.97,100.76,100.76,0.0022,0.2354,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3816,113.92,14928.5,2,1.000,0.000,0.000,0.000,1.118,-0.021,55.04,55.04,100.88,100.88,0.0022,0.2377,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3824,114.25,15000.6,2,1.000,0.000,0.000,0.000,1.119,-0.021,55.11,55.11,101.00,101.00,0.0022,0.2400,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3833,114.58,15072.4,2,1.000,0.000,0.000,0.000,1.119,-0.021,55.18,55.18,101.12,101.12,0.0022,0.2422,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3841,114.91,15143.8,2,1.000,0.000,0.000,0.000,1.120,-0.021,55.26,55.26,101.24,101.24,0.0022,0.2444,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3849,115.24,15214.6,2,1.000,0.000,0.000,0.000,1.121,-0.021,55.33,55.33,101.36,101.36,0.0022,0.2466,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3858,115.57,15284.9,2,1.000,0.000,0.000,0.000,1.122,-0.021,55.40,55.40,101.48,101.48,0.0022,0.2486,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3866,115.90,15354.8,2,1.000,0.000,0.000,0.000,1.123,-0.021,55.48,55.48,101.60,101.60,0.0021,0.2506,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3874,116.23,15424.1,2,1.000,0.000,0.000,0.000,1.124,-0.021,55.55,55.55,101.72,101.72,0.0021,0.2526,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3883,116.56,15492.9,2,1.000,0.000,0.000,0.000,1.124,-0.021,55.63,55.63,101.85,101.85,0.0021,0.2545,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3891,116.89,15561.2,2,1.000,0.000,0.000,0.000,1.125,-0.021,55.71,55.71,101.97,101.97,0.0021,0.2564,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3899,117.22,15628.9,2,1.000,0.000,0.000,0.000,1.126,-0.021,55.78,55.78,102.09,102.09,0.0021,0.2582,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3908,117.56,15696.2,2,1.000,0.000,0.000,0.000,1.127,-0.021,55.86,55.86,102.21,102.21,0.0021,0.2599,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3916,117.89,15696.2,2,1.000,0.000,0.000,0.000,1.127,-0.021,55.94,55.94,102.33,102.33,0.0021,0.2376,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3924,118.22,15696.2,2,1.000,0.000,0.000,0.000,1.128,-0.021,56.01,56.01,102.45,102.45,0.0021,0.2154,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3933,118.55,15696.2,2,1.000,0.000,0.000,0.000,1.128,-0.021,56.09,56.09,102.58,102.58,0.0021,0.1934,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3941,118.88,15696.2,2,1.000,0.000,0.000,0.000,1.127,-0.021,56.17,56.17,102.70,102.70,0.0021,0.1714,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3949,119.21,15696.2,2,1.000,0.000,0.000,0.000,1.127,-0.021,56.25,56.25,102.82,102.82,0.0021,0.1495,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3958,119.55,15696.2,2,1.000,0.000,0.000,0.000,1.126,-0.021,56.34,56.34,102.94,102.94,0.0021,0.1278,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3966,119.88,15696.2,2,1.000,0.000,0.000,0.000,1.124,-0.021,56.42,56.42,103.06,103.06,0.0021,0.1062,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3974,120.16,15696.2,2,1.000,0.000,0.000,0.000,0.959,-0.021,56.51,56.51,103.18,103.18,0.0020,0.0847,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3983,120.37,15696.2,2,1.000,0.000,0.000,0.000,0.718,-0.021,56.71,56.71,103.21,103.21,0.0016,0.0662,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3991,120.53,15696.2,2,1.000,0.000,0.000,0.000,0.534,-0.018,57.12,57.12,103.08,103.08,0.0010,0.0519,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
3999,120.64,15696.2,2,1.000,0.000,0.000,0.000,0.392,-0.014,57.74,57.74,102.78,102.78,0.0005,0.0409,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4008,120.72,15696.2,2,1.000,0.000,0.000,0.000,0.281,-0.010,58.55,58.55,102.34,102.34,0.0001,0.0323,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4016,120.78,15696.2,2,1.000,0.000,0.000,0.000,0.194,-0.007,59.51,59.51,101.78,101.78,0.0002,0.0256,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4024,120.82,15696.2,2,1.000,0.000,0.000,0.000,0.126,-0.005,60.58,60.58,101.13,101.13,0.0004,0.0204,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4033,120.84,15696.2,2,1.000,0.000,0.000,0.000,0.073,-0.009,61.73,61.73,100.43,100.43,0.0006,0.0164,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4041,121.09,10998.2,3,1.000,0.000,0.000,0.000,0.853,-0.010,62.94,62.94,99.68,99.68,0.0008,0.0312,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4049,121.37,11041.5,3,1.000,0.000,0.000,0.000,0.961,-0.006,63.65,63.65,99.34,99.34,0.0013,0.0370,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4058,121.67,11085.7,3,1.000,0.000,0.000,0.000,1.017,-0.012,64.00,64.00,99.29,99.29,0.0016,0.0400,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4066,121.99,11129.6,3,1.000,0.000,0.000,0.000,1.059,-0.012,64.12,64.12,99.42,99.42,0.0017,0.0420,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4074,122.31,11171.9,3,1.000,0.000,0.000,0.000,1.087,-0.010,64.11,64.11,99.66,99.66,0.0018,0.0435,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4083,122.63,11213.0,3,1.000,0.000,0.000,0.000,1.104,-0.008,64.02,64.02,99.96,99.96,0.0019,0.0446,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4091,122.96,11253.4,3,1.000,0.000,0.000,0.000,1.115,-0.008,63.87,63.87,100.29,100.29,0.0019,0.0457,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4099,123.29,11293.3,3,1.000,0.000,0.000,0.000,1.122,-0.009,63.70,63.70,100.63,100.63,0.0019,0.0466,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4108,123.62,11333.1,3,1.000,0.000,0.000,0.000,1.126,-0.010,63.51,63.51,100.98,100.98,0.0019,0.0474,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4116,123.95,11372.8,3,1.000,0.000,0.000,0.000,1.129,-0.011,63.31,63.31,101.32,101.32,0.0020,0.0482,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4124,124.28,11412.6,3,1.000,0.000,0.000,0.000,1.130,-0.012,63.12,63.12,101.65,101.65,0.0020,0.0491,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4133,124.62,11452.4,3,1.000,0.000,0.000,0.000,1.131,-0.014,62.94,62.94,101.97,101.97,0.0020,0.0499,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4141,124.95,11492.5,3,1.000,0.000,0.000,0.000,1.131,-0.015,62.76,62.76,102.27,102.27,0.0019,0.0507,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4149,125.28,11532.7,3,1.000,0.000,0.000,0.000,1.132,-0.016,62.60,62.60,102.57,102.57,0.0019,0.0515,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4158,125.62,11573.1,3,1.000,0.000,0.000,0.000,1.132,-0.017,62.44,62.44,102.85,102.85,0.0019,0.0524,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4166,125.95,11613.7,3,1.000,0.000,0.000,0.000,1.132,-0.018,62.30,62.30,103.12,103.12,0.0019,0.0532,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4174,126.28,11654.4,3,1.000,0.000,0.000,0.000,1.132,-0.019,62.17,62.17,103.37,103.37,0.0019,0.0541,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4183,126.62,11695.4,3,1.000,0.000,0.000,0.000,1.133,-0.020,62.05,62.05,103.62,103.62,0.0019,0.0549,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4191,126.95,11736.5,3,1.000,0.000,0.000,0.000,1.133,-0.020,61.95,61.95,103.86,103.86,0.0019,0.0558,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4199,127.28,11777.8,3,1.000,0.000,0.000,0.000,1.134,-0.021,61.85,61.85,104.10,104.10,0.0019,0.0567,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4208,127.62,11819.2,3,1.000,0.000,0.000,0.000,1.134,-0.021,61.77,61.77,104.32,104.32,0.0019,0.0576,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4216,127.95,11860.8,3,1.000,0.000,0.000,0.000,1.135,-0.021,61.70,61.70,104.54,104.54,0.0019,0.0585,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4225,128.28,11902.6,3,1.000,0.000,0.000,0.000,1.136,-0.022,61.63,61.63,104.75,104.75,0.0019,0.0594,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4233,128.62,11944.5,3,1.000,0.000,0.000,0.000,1.137,-0.022,61.58,61.58,104.96,104.96,0.0019,0.0604,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4241,128.95,11986.6,3,1.000,0.000,0.000,0.000,1.137,-0.022,61.53,61.53,105.17,105.17,0.0019,0.0613,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4250,129.29,12028.8,3,1.000,0.000,0.000,0.000,1.138,-0.022,61.50,61.50,105.36,105.36,0.0019,0.0622,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4258,129.62,12071.1,3,1.000,0.000,0.000,0.000,1.139,-0.022,61.47,61.47,105.56,105.56,0.0019,0.0631,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4266,129.96,12113.6,3,1.000,0.000,0.000,0.000,1.140,-0.022,61.44,61.44,105.75,105.75,0.0019,0.0641,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4275,130.29,12156.2,3,1.000,0.000,0.000,0.000,1.141,-0.022,61.43,61.43,105.94,105.94,0.0019,0.0650,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4283,130.63,12198.9,3,1.000,0.000,0.000,0.000,1.142,-0.022,61.42,61.42,106.12,106.12,0.0018,0.0660,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4291,130.97,12241.8,3,1.000,0.000,0.000,0.000,1.143,-0.022,61.42,61.42,106.31,106.31,0.0018,0.0669,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4300,131.30,12284.8,3,1.000,0.000,0.000,0.000,1.145,-0.022,61.43,61.43,106.49,106.49,0.0018,0.0679,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4308,131.64,12328.0,3,1.000,0.000,0.000,0.000,1.146,-0.022,61.44,61.44,106.67,106.67,0.0018,0.0689,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4316,131.98,12371.3,3,1.000,0.000,0.000,0.000,1.147,-0.022,61.45,61.45,106.84,106.84,0.0018,0.0698,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4325,132.32,12414.7,3,1.000,0.000,0.000,0.000,1.148,-0.022,61.47,61.47,107.02,107.02,0.0018,0.0708,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4333,132.65,12458.2,3,1.000,0.000,0.000,0.000,1.149,-0.022,61.49,61.49,107.19,107.19,0.0018,0.0718,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4341,132.99,12501.9,3,1.000,0.000,0.000,0.000,1.150,-0.022,61.52,61.52,107.37,107.37,0.0018,0.0727,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4350,133.33,12545.7,3,1.000,0.000,0.000,0.000,1.151,-0.022,61.55,61.55,107.54,107.54,0.0018,0.0737,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4358,133.67,12589.7,3,1.000,0.000,0.000,0.000,1.153,-0.022,61.58,61.58,107.71,107.71,0.0018,0.0747,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4366,134.01,12633.8,3,1.000,0.000,0.000,0.000,1.154,-0.022,61.62,61.62,107.88,107.88,0.0018,0.0757,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4375,134.35,12678.0,3,1.000,0.000,0.000,0.000,1.155,-0.022,61.66,61.66,108.04,108.04,0.0018,0.0767,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4383,134.69,12722.3,3,1.000,0.000,0.000,0.000,1.156,-0.022,61.70,61.70,108.21,108.21,0.0018,0.0777,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4391,135.03,12766.8,3,1.000,0.000,0.000,0.000,1.157,-0.022,61.75,61.75,108.38,108.38,0.0018,0.0787,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4400,135.37,12811.4,3,1.000,0.000,0.000,0.000,1.158,-0.022,61.80,61.80,108.54,108.54,0.0018,0.0797,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4408,135.71,12856.2,3,1.000,0.000,0.000,0.000,1.159,-0.022,61.85,61.85,108.70,108.70,0.0018,0.0807,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4416,136.05,12901.1,3,1.000,0.000,0.000,0.000,1.160,-0.022,61.90,61.90,108.87,108.87,0.0018,0.0817,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4425,136.40,12946.1,3,1.000,0.000,0.000,0.000,1.162,-0.022,61.96,61.96,109.03,109.03,0.0018,0.0827,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4433,136.74,12991.3,3,1.000,0.000,0.000,0.000,1.163,-0.023,62.02,62.02,109.19,109.19,0.0018,0.0837,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4441,137.08,13036.6,3,1.000,0.000,0.000,0.000,1.164,-0.023,62.08,62.08,109.35,109.35,0.0018,0.0847,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4450,137.42,13082.1,3,1.000,0.000,0.000,0.000,1.165,-0.023,62.14,62.14,109.51,109.51,0.0018,0.0857,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
4458,137.77,13127.6,3,1.000,0.000,0.000,0.000,1.166,-0.023,62.20,62.20,109.67,109.67,0.0018,0.0867,"rust_gevp_tri_ray","",120,"GEVP_TRI_RAY","","VehicleRigidBody","","Rust GEVP-aligned force solver",2,"{}"
