Time_ms,Speed_kmh,RPM,Gear,Throttle,Brake,Steering,Lat_G,Long_G,Vert_G,FL_Comp,FR_Comp,RL_Comp,RR_Comp,Front_Slip,Rear_Slip,Session_Id,Session_Timestamp_UTC,Physics_Hz,Test_Id,Track_Scene,Vehicle_Node_Path,Vehicle_Scene,Vehicle_Script,Setup_Schema_Version,Setup_JSON
2033,57.40,8778.0,1,1.000,0.000,0.000,0.000,0.652,-0.014,107.69,107.69,68.30,68.30,0.0170,0.0021,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2049,58.20,8952.2,1,1.000,0.000,0.000,0.000,1.362,-0.010,107.85,107.85,68.42,68.42,0.0067,0.0194,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2066,58.59,8966.9,1,1.000,0.000,0.000,0.000,0.664,-0.011,108.02,108.02,68.54,68.54,0.0138,0.0021,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2083,59.37,9156.9,1,1.000,0.000,0.000,0.000,1.322,-0.008,108.21,108.21,68.67,68.67,0.0067,0.0219,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2099,60.13,9171.4,1,1.000,0.000,0.000,0.000,1.303,-0.009,108.40,108.40,68.80,68.80,0.0131,0.0049,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2116,61.13,9288.7,1,1.000,0.000,0.000,0.000,1.692,-0.010,108.60,108.60,68.94,68.94,0.0127,0.0078,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2133,59.98,9311.6,1,1.000,0.000,0.000,0.000,-1.949,-0.012,108.79,108.79,69.07,69.07,0.0163,0.0089,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2149,60.18,9827.3,1,1.000,0.000,0.000,0.000,0.329,0.005,109.04,109.04,69.26,69.26,0.0191,0.0807,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2166,61.20,9762.1,1,1.000,0.000,0.000,0.000,1.745,0.004,109.29,109.29,69.43,69.43,0.0032,0.0530,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2183,62.21,9827.1,1,1.000,0.000,0.000,0.000,1.710,-0.004,109.50,109.50,69.56,69.56,0.0168,0.0461,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2199,63.22,9840.5,1,1.000,0.000,0.000,0.000,1.715,-0.009,109.69,109.69,69.68,69.68,0.0162,0.0291,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2216,64.23,9897.8,1,1.000,0.000,0.000,0.000,1.722,-0.012,109.87,109.87,69.80,69.80,0.0160,0.0198,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2233,65.26,9946.2,1,1.000,0.000,0.000,0.000,1.751,-0.014,110.05,110.05,69.92,69.92,0.0158,0.0084,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2249,65.06,10010.9,1,1.000,0.000,0.000,0.000,-0.349,-0.015,110.24,110.24,70.05,70.05,0.0158,0.0007,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2266,65.59,10327.5,1,1.000,0.000,0.000,0.000,0.908,-0.005,110.47,110.47,70.22,70.22,0.0032,0.0411,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2283,66.64,10337.0,1,1.000,0.000,0.000,0.000,1.779,-0.005,110.72,110.72,70.39,70.39,0.0081,0.0255,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2299,67.67,10405.0,1,1.000,0.000,0.000,0.000,1.763,-0.010,110.95,110.95,70.54,70.54,0.0157,0.0177,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2316,68.61,10456.5,1,1.000,0.000,0.000,0.000,1.595,-0.012,111.17,111.17,70.69,70.69,0.0153,0.0067,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2333,69.15,10551.3,1,1.000,0.000,0.000,0.000,0.917,-0.013,111.40,111.40,70.85,70.85,0.0137,0.0031,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2349,70.24,10712.1,1,1.000,0.000,0.000,0.000,1.848,-0.010,111.65,111.65,71.03,71.03,0.0078,0.0123,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2366,69.26,10725.8,1,1.000,0.000,0.000,0.000,-1.658,-0.013,111.91,111.91,71.21,71.21,0.0155,0.0056,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2383,69.40,11239.2,1,1.000,0.000,0.000,0.000,0.238,0.004,112.22,112.22,71.44,71.44,0.0141,0.0695,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2399,70.49,11210.7,1,1.000,0.000,0.000,0.000,1.854,0.004,112.53,112.53,71.65,71.65,0.0020,0.0515,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2416,71.56,11266.2,1,1.000,0.000,0.000,0.000,1.816,-0.004,112.80,112.80,71.82,71.82,0.0155,0.0425,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2433,72.63,11296.1,1,1.000,0.000,0.000,0.000,1.823,-0.009,113.05,113.05,71.98,71.98,0.0149,0.0291,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2449,73.71,11356.9,1,1.000,0.000,0.000,0.000,1.832,-0.012,113.29,113.29,72.14,72.14,0.0148,0.0201,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2466,74.87,11416.4,1,1.000,0.000,0.000,0.000,1.966,-0.014,113.53,113.53,72.30,72.30,0.0146,0.0105,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2483,74.86,11476.7,1,1.000,0.000,0.000,0.000,-0.019,-0.016,113.79,113.79,72.48,72.48,0.0155,0.0002,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2499,75.59,11782.9,1,1.000,0.000,0.000,0.000,1.237,-0.007,114.08,114.08,72.69,72.69,0.0001,0.0330,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2516,76.70,11789.4,1,1.000,0.000,0.000,0.000,1.893,-0.007,114.39,114.39,72.90,72.90,0.0096,0.0169,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2533,77.91,11880.4,1,1.000,0.000,0.000,0.000,2.056,-0.011,114.69,114.69,73.10,73.10,0.0145,0.0119,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2549,77.53,11921.9,1,1.000,0.000,0.000,0.000,-0.639,-0.015,114.98,114.98,73.30,73.30,0.0155,0.0014,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2566,78.03,12318.2,1,1.000,0.000,0.000,0.000,0.836,-0.002,115.33,115.33,73.55,73.55,0.0048,0.0449,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2583,79.17,12316.8,1,1.000,0.000,0.000,0.000,1.943,-0.002,115.67,115.67,73.79,73.79,0.0063,0.0299,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2599,80.30,12391.9,1,1.000,0.000,0.000,0.000,1.923,-0.008,116.00,116.00,74.00,74.00,0.0144,0.0229,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2616,81.54,12442.2,1,1.000,0.000,0.000,0.000,2.112,-0.012,116.31,116.31,74.21,74.21,0.0141,0.0123,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2633,81.88,12500.9,1,1.000,0.000,0.000,0.000,0.573,-0.015,116.62,116.62,74.42,74.42,0.0152,0.0020,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2649,82.88,12749.7,1,1.000,0.000,0.000,0.000,1.692,-0.009,116.97,116.97,74.67,74.67,0.0041,0.0220,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2666,83.73,12750.1,1,1.000,0.000,0.000,0.000,1.448,-0.011,117.32,117.32,74.91,74.91,0.0120,0.0054,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2683,84.97,12920.6,1,1.000,0.000,0.000,0.000,2.111,-0.011,117.68,117.68,75.15,75.15,0.0102,0.0121,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2699,83.99,12925.4,1,1.000,0.000,0.000,0.000,-1.664,-0.014,118.04,118.04,75.40,75.40,0.0146,0.0052,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2716,84.12,13466.1,1,1.000,0.000,0.000,0.000,0.224,0.005,118.46,118.46,75.71,75.71,0.0117,0.0597,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2733,85.33,13430.4,1,1.000,0.000,0.000,0.000,2.056,0.006,118.88,118.88,75.99,75.99,0.0016,0.0453,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2749,86.52,13474.3,1,1.000,0.000,0.000,0.000,2.016,-0.004,119.25,119.25,76.22,76.22,0.0142,0.0353,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2766,87.71,13500.1,1,1.000,0.000,0.000,0.000,2.027,-0.010,119.60,119.60,76.45,76.45,0.0137,0.0229,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2783,89.02,13557.3,1,1.000,0.000,0.000,0.000,2.229,-0.013,119.94,119.94,76.67,76.67,0.0136,0.0139,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2799,89.28,13595.2,1,1.000,0.000,0.000,0.000,0.436,-0.017,120.29,120.29,76.91,76.91,0.0147,0.0016,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2816,90.22,13868.7,1,1.000,0.000,0.000,0.000,1.590,-0.008,120.67,120.67,77.18,77.18,0.0029,0.0235,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2833,91.33,13863.5,1,1.000,0.000,0.000,0.000,1.893,-0.010,121.07,121.07,77.45,77.45,0.0104,0.0080,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2849,92.30,13980.5,1,1.000,0.000,0.000,0.000,1.650,-0.012,121.47,121.47,77.72,77.72,0.0122,0.0064,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2866,92.69,14072.1,1,1.000,0.000,0.000,0.000,0.656,-0.012,121.88,121.88,78.00,78.00,0.0105,0.0022,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2883,93.79,14296.1,1,1.000,0.000,0.000,0.000,1.872,-0.007,122.31,122.31,78.30,78.30,0.0042,0.0167,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2899,93.96,14294.7,1,1.000,0.000,0.000,0.000,0.289,-0.010,122.75,122.75,78.60,78.60,0.0117,0.0012,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2916,94.79,14602.8,1,1.000,0.000,0.000,0.000,1.421,-0.003,123.21,123.21,78.92,78.92,0.0018,0.0266,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2933,96.14,14591.2,1,1.000,0.000,0.000,0.000,2.288,-0.005,123.66,123.66,79.22,79.22,0.0088,0.0118,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2949,96.73,14657.6,1,1.000,0.000,0.000,0.000,1.009,-0.011,124.10,124.10,79.51,79.51,0.0140,0.0035,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2966,97.95,14848.5,1,1.000,0.000,0.000,0.000,2.063,-0.008,124.55,124.55,79.82,79.82,0.0061,0.0127,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2983,97.31,14845.2,1,1.000,0.000,0.000,0.000,-1.094,-0.012,125.01,125.01,80.13,80.13,0.0124,0.0027,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
2999,97.64,15312.8,1,1.000,0.000,0.000,0.000,0.571,0.004,125.50,125.50,80.48,80.48,0.0066,0.0438,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
3016,97.66,15254.7,1,1.000,0.000,0.000,0.000,0.034,0.004,125.99,125.99,80.80,80.80,0.0034,0.0305,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
3033,97.55,15084.3,1,1.000,0.000,0.000,0.000,-0.196,0.007,126.47,126.47,81.12,81.12,0.0002,0.0002,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
3049,97.92,14892.6,1,1.000,0.000,0.000,0.000,0.641,0.010,126.92,126.92,81.41,81.41,0.0012,0.0269,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
3066,98.47,14647.0,1,1.000,0.000,0.000,0.000,0.926,0.007,127.34,127.34,81.68,81.68,0.0039,0.0119,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
3083,98.69,14420.4,1,1.000,0.000,0.000,0.000,0.372,0.003,127.73,127.73,81.91,81.91,0.0055,0.0014,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
3099,98.76,14324.1,1,1.000,0.000,0.000,0.000,0.119,0.003,128.10,128.10,82.14,82.14,0.0022,0.0041,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
3116,98.70,14272.3,1,1.000,0.000,0.000,0.000,-0.108,0.005,128.45,128.45,82.36,82.36,0.0007,0.0020,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
3133,98.74,14253.8,1,1.000,0.000,0.000,0.000,0.071,0.007,128.80,128.80,82.57,82.57,0.0006,0.0018,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
3149,98.66,11996.2,2,1.000,0.000,0.000,0.000,-0.131,0.007,129.12,129.12,82.76,82.76,0.0004,0.0026,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
3166,98.77,12130.4,2,1.000,0.000,0.000,0.000,0.189,0.008,129.42,129.42,82.94,82.94,0.0008,0.0008,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
3183,99.65,12334.3,2,1.000,0.000,0.000,0.000,1.488,0.006,129.69,129.69,83.10,83.10,0.0011,0.0181,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
3199,100.17,12314.0,2,1.000,0.000,0.000,0.000,0.897,-0.002,129.92,129.92,83.22,83.22,0.0088,0.0031,"rust_physics_benchmark","2026-08-15T00:00:00Z",60,"PHY_SIM","res://scenes/tracks/test_field/la_chutana_generated.tscn","VehicleRigidBody","res://scenes/vehicles/f1_94/f1_94.tscn","res://addons/gevp/scripts/vehicle.gd",1,"{}"
